ensure decisions are made quickly and efficiently	S4
software development / engineering	K07
technical services	K07
technology consulting	K09
java	K06
python	K06
c++	K06
javascript	K06
linux	K06
java	K06
develop a solution in full	A1
system design and configuration	S1
application development	S3
data integration	S2
leverage everything around you	S8
open source technologies	K07
work with customers around the globe	S1
be responsible for our customer's core company platform	S7
dod top secret security clearance	K04
engineering	K07
computer science	K06
mathematics	K05
software engineering	K07
physics	K05
data structures	K06
storage systems	K05
cloud infrastructure	K07
front-end frameworks	K06
how technical decisions impact the user of what you’re building	K10
java	K06
c++	K06
python	K06
javascript	K06
work effectively in teams of technical and non-technical individuals	S1
working in a rapidly changing environment	S1
continuously learn	S2
work independently	A1
make decisions with minimal supervision	S4
willingness and interest to travel	S1
B2B	K99
mobility	K09
saas	K06
javascript	K06
angular	K06
react-redux	K05
angular-ngrx-data	K06
work within a cross-functional team	S1
envision design and implement high-level solutions and technical requirements	S2
thrive in a challenging and evolving start-up environment	S1
develop the best possible product	S1
work in a cross-functional team	S1
implement new features in frontend projects	S4
work on concepts and architecture	S1
manage deployment of new releases	S4
write and maintain technical documentation	S2
code reviews	S1
debugging	S5
frontend architecture	K07
backend logic	K03
javascript	K06
frontend frameworks	K06
angular/react	K07
motivation	S4
eagerness to learn	S2
problem solve complex issues	S1
attention to detail	A1
maintain high quality and clean code	S2
striving to improve	S3
make the development process faster	S4
keeping up to date with the latest developments trends	S2
application security testing	K06
Cybersecurity	K99
security software	K10
. net-core	K07
c#	K06
oop	K99
docker	K99
amazon-web-services	K04
independent	S4
curious	A1
sharp	S6
cyber security	K10
cloud	K06
software engineering	K07
open source tech	K06
bsc/msc in cs/engineering	K07
software development	S1
object oriented languages	K06
net/.net core	K07
OOP	K99
rest apis	K06
developing	K01
designing	K07
architecture high-scale distributed services	K04
passion about the business landscape	S2
cyber security	K10
AWS	K99
Docker	K99
working with big data tools	S6
etl processes	K07
agile software development	K06
government	K03
software development / engineering	K07
java	K06
javascript	K06
pioneer new approaches	S1
define and share best practices	S1
train and mentor other staff	S1
building capability across the profession	S1
ensure	S8
agile methods	K07
leading and advising on design choices	S1
ensuring that software balances technical and business considerations	S5
provide	S3
technical insight	K07
balance new and live services	S4
improving our continuous deployment pipeline	S4
identify and remove bottlenecks	S2
increase the speed	S2
work with teams	S1
identify areas for improvement	S4
coaching and mentoring team members	S4
engaging with teams you'll help	S1
share best practices	S1
pioneer new approaches	S1
technical expertise	K07
technical knowledge	K07
provide support and direction across a number of teams	S8
frontend or backend development	K06
java spring	K06
NodeJS	K99
sql and no sql databases	K06
javascript	K06
react	K09
html	K06
css	K06
improving continuous delivery/continuous deployment environments	S4
working with people with a range of technical experience	S2
bring others along with you	S1
leading on test driven development	S8
using testing to validate solutions	S8
promoting a culture of test driven development	S1
agile development methodologies	K04
writing and taking ownership of stories	S1
secure development practices	K09
cloud-based approach	S1
selecting cloud components	S6
AWS	K99
azure	K06
Docker	K99
Kubernetes	K99
leading teams	S4
break complex technical problems into small incremental changes	S2
reactjs	K99
agile	K06
html	K06
architect design and develop the platform	S1
deliver quality software in an agile environment	S5
degree in computer science / information science	K03
scrum	K06
agile	K06
ux architect	K06
design	K08
front-end development	K06
ReactJS	K99
html5	K06
CSS3	K99
javascript	K06
typescript	K06
transpilation	K99
bom	K07
dom	K07
virtual dom	K08
async programming	K06
promises	K04
Redux	K99
data visualization ( d3	K06
selenium	K06
jest/enzyme	K07
core-java/spring/spring-boot	K06
git/bitbucket	K06
continuous	K02
integration/continuous deployment	K06
pipelinesJ.P	K99
financial services	K04
node.js	K07
python	K06
javascript	K06
developing applications and tools	S1
support and enhance technology learning	S1
work closely with product owners	S1
software craftsmanship	K02
industry trends	K07
being hands on technically	S1
work with a team	S1
develop products	S1
work with the engineering team	S4
create new applications	S2
support existing platforms	S7
deliver code that complies with enterprise quality standards and conventions	A1
active member of the learning community	S1
remediate and improve code	S1
deliver strong quality products	S2
bachelor’s degree	K05
software engineering	K07
master's degree	K02
javascript/typescript	K06
python	K06
angular/react.js	K07
node.js	K07
agile practices	K06
AWS	K99
GCP	K99
microsoft azure	K06
e-commerce	K06
reactjs	K99
php	K06
mysql	K06
agile sw-development methodologies	K04
ensure code quality	A1
enforce best practices	S3
developing robust backend and frontend logic	S4
developing communication with other internal systems	S4
apis	K06
introducing reusable frontend components	S6
developing new frontend features pages and views	S1
react	K09
sharing good frontend practices	S3
profiling and debugging frontend and backend performance	S2
Blackfire	K99
developing high quality code	S2
ensuring best practices patterns and coding standards	S3
php	K06
javascript	K06
jQuery	K99
react	K09
backend technologies	K06
mysql	K06
memcached/redis	S1
Docker	K99
RabbitMQ	K99
unit & functional testing	K06
designing and implementing api communication between systems	S1
english-speaking	K02
banking	K04
financial services	K04
financial technology	K07
google-cloud-platform	K06
terraform	K99
kubernetes	K99
scripting	K06
passionate	S1
infrastructure	K07
build a lot from scratch	S6
help our teams move faster and better	S1
push technical boundaries	S2
facilitate intense scaling	S1
automation	K07
security	K10
setting the best practices for automation security monitoring	S1
monitoring	K07
operation of our highly available and distributed platform	S8
access management	K04
organisational structure	K04
Terraform	K99
Kubernetes	K99
maintain and develop our infrastructure in a speed and iteration focused environment	skill
define and implement best practices	S1
shape technical guidelines	S3
innovate	S4
find pragmatic solutions	S5
driving for rock-solid operations	S2
delivering reliable services at scale	S1
driving projects to a successful outcome	S4
Terraform	K99
GCP	K99
Kubernetes	K99
scripting language	K02
service minded	S1
being in the middle	S1
software development	K06
open mind	S8
like people for what they	S1
financial sector	K04
degree in computer science	K06
electronics	K07
industrial automation	K07
software development / engineering	K07
linux	K06
embedded	K07
c	K06
boldly broaden horizons	S4
get to the bottom of things	S6
development of control devices	S1
heating	K07
ventilation	K07
air conditioning systems	K07
system design	K07
firmware	K06
product architecture	K07
extension and seamless integration of an existing controller portfolio	S1
linux	K06
be part of an agile development team	S1
embeeded firmware	K06
tools	K07
cloud technology	K06
system architecture	K07
for elaborating detailed requirements for new products	S1
define the product and firmware architecture	S1
external interface	K07
rest api	K06
coordination within the team	S4
designing and implementing the controller firmware	S1
defining and executing tests during development	S4
extend and integrate the new firmware into the existing build	S1
test pipelines	S6
ensure the necessary quality of the software quality	S1
university degree	K04
computer science	K06
physics	K05
electrical engineering	K07
embedded firmware development	K03
linux	K06
software architecture	K06
c	K06
c++	K06
communication protocols	K07
ip protocols	K06
embedded mcus	K07
arm core	L1
arm cortex-a/m	L1
integration of drivers to linux in the hardware and upper software layers	S1
USB	K99
spi busses	K02
software development tools	K06
software management ( git	K06
jenkins	K06
jtag debugging	K06
complex and abstract structures	K04
communication skills	S1
coordinate closely with the design team	S1
analytical skills	S2
analysis of technologies requirements documents	S2
german	L1
english	L1
financial services	K04
financial technology	K07
payment network	K10
node.js	K07
java	K06
amazon-web-services	K04
database	K06
postgresql	K06
open-minded	S6
not afraid to learn new things	S1
takes responsibility and initiative	A1
takes the lead where needed	S6
embraces team work	S4
node.js	K07
java	K06
server-side languages	K06
